arm,model,layer,turn,mapping,n,r2,null_mean,null_hi,null_max,r2_folds
armR_logged,pretrained,18,9,pfx,4977,0.21882758113134637,,,,0.213088;0.218772;0.218513;0.211517;0.222030;0.223801
armR_logged,pretrained,18,10,ctx,4977,0.4738608594705488,,,,0.470322;0.482382;0.466847;0.469606;0.476937;0.473435
armR_logged,pretrained,18,10,pfx,4977,0.22465999150980975,,,,0.225356;0.225356;0.213938;0.231297;0.222789;0.224192
armR_logged,pretrained,18,11,ctx,4977,0.47675030850400457,,,,0.474112;0.488424;0.475797;0.460314;0.484967;0.472630
armR_logged,pretrained,18,11,pfx,4977,0.21756781630971822,,,,0.216454;0.223387;0.216466;0.215136;0.222996;0.204943
armR_logged,pretrained,18,12,ctx,4977,0.47091543087888166,,,,0.471748;0.472824;0.476382;0.456391;0.470827;0.473375
armR_logged,pretrained,18,12,pfx,4977,0.20784642436659673,,,,0.205362;0.227754;0.203656;0.197068;0.196525;0.210806
armR_logged,pretrained,18,13,ctx,3858,0.45643639338662967,,,,0.446321;0.455663;0.467097;0.440797;0.459494;0.465235
armR_logged,pretrained,18,13,pfx,3858,0.2014361314529609,,,,0.189936;0.203107;0.192147;0.204756;0.207237;0.204555
armR_logged,pretrained,18,14,ctx,3092,-0.9652130844216857,,,,-0.915865;-0.929009;-0.947127;-1.004342;-1.140384;-0.891389
armR_logged,pretrained,18,14,pfx,3092,-2.456829978906909,,,,-2.469430;-2.357058;-2.496683;-2.467240;-2.436874;-2.548941
armR_logged,pretrained,18,15,ctx,2441,-0.3216402813067629,,,,-0.311618;-0.315463;-0.294831;-0.355167;-0.331335;-0.338848
armR_logged,pretrained,18,15,pfx,2441,-1.3388418658416894,,,,-1.345426;-1.333165;-1.374890;-1.318994;-1.286994;-1.402717
armR_logged,pretrained,18,16,ctx,1966,-0.11873721064314657,,,,-0.118026;-0.088225;-0.130800;-0.165481;-0.100482;-0.130660
armR_logged,pretrained,18,16,pfx,1966,-0.814974784813941,,,,-0.825831;-0.764515;-0.820415;-0.816673;-0.798140;-0.896809
armR_logged,pretrained,18,17,ctx,1615,0.020379249072204564,,,,0.052339;0.021257;0.016752;-0.004651;-0.009542;0.022319
armR_logged,pretrained,18,17,pfx,1615,-0.6232699087494171,,,,-0.589969;-0.601515;-0.728033;-0.642162;-0.619745;-0.590662
armR_logged,pretrained,18,18,ctx,1336,0.08333471465273645,,,,0.116099;0.100856;0.018047;0.075351;0.044188;0.121640
armR_logged,pretrained,18,18,pfx,1336,-0.4564460037807607,,,,-0.392892;-0.416994;-0.528650;-0.482045;-0.520337;-0.437165
armR_logged,pretrained,18,19,ctx,1089,0.1480628389061328,,,,0.167535;0.174369;0.124761;0.137755;0.130722;0.129119
armR_logged,pretrained,18,19,pfx,1089,-0.33207059117462134,,,,-0.258689;-0.301489;-0.429465;-0.363872;-0.327228;-0.351975
armR_logged,pretrained,18,20,ctx,892,0.20935442626832035,,,,0.242139;0.205732;0.196082;0.189288;0.166815;0.223159
armR_logged,pretrained,18,20,pfx,892,-0.2568412614739495,,,,-0.176113;-0.238519;-0.343982;-0.299751;-0.295708;-0.242098
armR_logged,pretrained,18,21,ctx,740,0.20646661986070047,,,,0.250378;0.188672;0.174696;0.185610;0.182439;0.209889
armR_logged,pretrained,18,21,pfx,740,-0.18910406330017726,,,,-0.152939;-0.218631;-0.230328;-0.204100;-0.199232;-0.194860
armR_logged,pretrained,18,22,ctx,619,0.23381805997624316,,,,0.261465;0.223184;0.209487;0.212492;0.190275;0.263168
armR_logged,pretrained,18,22,pfx,619,-0.15408131961596339,,,,-0.130407;-0.137496;-0.217213;-0.178117;-0.150177;-0.173552
armR_logged,pretrained,18,23,ctx,513,0.23076783069283824,,,,0.253159;0.176057;0.197978;0.211475;0.245026;0.233626
armR_logged,pretrained,18,23,pfx,513,-0.12900898534029448,,,,-0.108553;-0.173604;-0.178847;-0.162361;-0.111238;-0.126961
armR_logged,pretrained,18,24,ctx,444,0.23551509396692472,,,,0.238029;0.195969;0.217201;0.245850;0.230057;0.231398
armR_logged,pretrained,18,24,pfx,444,-0.11449294958834111,,,,-0.160825;-0.163212;-0.122323;-0.108886;-0.067898;-0.153010
armR_logged,pretrained,18,25,ctx,386,0.22516948893257072,,,,0.232455;0.218250;0.202568;0.199598;0.234561;0.205579
armR_logged,pretrained,18,25,pfx,386,-0.11102335944189279,,,,-0.082395;-0.126382;-0.154439;-0.160288;-0.102197;-0.121111
armR_logged,pretrained,18,26,ctx,338,0.21275335829429076,,,,0.216312;0.195055;0.210555;0.198258;0.183154;0.208044
armR_logged,pretrained,18,26,pfx,338,-0.10656790357933943,,,,-0.099609;-0.138121;-0.085153;-0.143916;-0.113013;-0.160436
armR_logged,pretrained,18,27,ctx,285,0.2098522513893598,,,,0.212314;0.200274;0.208820;0.149428;0.214626;0.188673
armR_logged,pretrained,18,27,pfx,285,-0.08894928341902664,,,,-0.126514;-0.079102;-0.089840;-0.106572;-0.084872;-0.166111
armR_logged,pretrained,18,28,ctx,257,0.1995789479540223,,,,0.183803;0.153459;0.197169;0.155229;0.191067;0.223210
armR_logged,pretrained,18,28,pfx,257,-0.07720132734507201,,,,-0.078972;-0.150336;-0.092108;-0.124987;-0.056782;-0.101301
armR_logged,pretrained,18,29,ctx,220,0.20329277407639657,,,,0.206423;0.205260;0.129525;0.174860;0.206390;0.184145
armR_logged,pretrained,18,29,pfx,220,-0.054851509992792424,,,,-0.064400;-0.107069;-0.084144;-0.063938;-0.038451;-0.122235
armR_logged,pretrained,18,30,ctx,206,0.16860183776545612,,,,0.174059;0.109354;0.140978;0.151050;0.161130;0.149088
armR_logged,pretrained,18,30,pfx,206,-0.062954849878053,,,,-0.091447;-0.123627;-0.114222;-0.059854;-0.064576;-0.092589
armR_logged,pretrained,18,31,ctx,176,0.18828463155561337,,,,0.187350;0.140445;0.174605;0.145357;0.154334;0.191187
armR_logged,pretrained,18,31,pfx,176,-0.08118258771343889,,,,-0.125140;-0.123425;-0.064187;-0.100676;-0.109612;-0.167852
armR_logged,pretrained,18,32,ctx,153,0.1676220831541657,,,,0.208683;0.067853;0.117027;0.119464;0.130488;0.177243
armR_logged,pretrained,18,32,pfx,153,-0.0548904698318291,,,,-0.037021;-0.128726;-0.120726;-0.089914;-0.087074;-0.095917
armR_logged,pretrained,18,33,ctx,131,0.19854845636486196,,,,0.250045;0.137263;0.134201;0.125284;0.130690;0.216280
armR_logged,pretrained,18,33,pfx,131,-0.06369543609519601,,,,-0.113321;-0.106628;-0.096661;-0.105298;-0.128347;-0.054207
armR_logged,pretrained,18,34,ctx,123,0.1787267864481099,,,,0.104883;0.178593;0.127632;0.140698;0.169127;0.148816
armR_logged,pretrained,18,34,pfx,123,-0.03838787455594428,,,,-0.130156;-0.019812;-0.103961;-0.091125;-0.045119;-0.090803
armR_logged,pretrained,18,35,ctx,111,0.20318228606098898,,,,0.179080;0.168406;0.134311;0.178181;0.131493;0.209680
armR_logged,pretrained,18,35,pfx,111,-0.021598568673142138,,,,-0.057914;-0.112181;-0.115302;0.021836;-0.082164;-0.075062
armR_logged,pretrained,18,36,ctx,102,0.16242539370934395,,,,0.133983;0.062649;0.093402;0.091964;0.165091;0.122882
armR_logged,pretrained,18,36,pfx,102,-0.048027771092188365,,,,-0.072875;-0.172780;-0.168586;-0.037228;-0.037456;-0.148831
armR_logged,pretrained,18,37,ctx,91,0.18075939768415505,,,,0.095167;0.145960;0.101697;0.134760;0.152874;0.204964
armR_logged,pretrained,18,37,pfx,91,-0.028768966439021604,,,,-0.115151;-0.120051;-0.134934;-0.070220;-0.015132;-0.052939
armR_logged,pretrained,18,38,ctx,82,0.1322129191767626,,,,0.093935;0.056808;0.048860;0.067165;0.036674;0.141113
armR_logged,pretrained,18,38,pfx,82,-0.034352086944752,,,,-0.032054;-0.162747;-0.112208;-0.079122;-0.152700;-0.098141
armR_logged,pretrained,18,39,ctx,71,0.10949825177254557,,,,-0.002620;-0.004113;0.008512;0.041230;0.092137;0.072079
armR_logged,pretrained,18,39,pfx,71,-0.06492739611291976,,,,-0.166704;-0.247350;-0.173998;-0.155463;-0.071139;-0.150116
armR_logged,pretrained,18,40,ctx,64,0.1422797986127312,,,,0.098883;-0.046947;0.040819;0.027035;0.114536;0.092185
armR_logged,pretrained,18,40,pfx,64,-0.029546574922376445,,,,-0.096007;-0.099797;-0.151008;-0.114104;-0.094170;-0.181913
armR_logged,pretrained,18,41,ctx,54,0.13015496502415147,,,,0.099214;-0.034660;0.029070;-0.111184;0.098070;0.026545
armR_logged,pretrained,18,41,pfx,54,-0.06856663520908479,,,,-0.114419;-0.333439;-0.152894;-0.328275;-0.079460;-0.283270
armR_logged,pretrained,18,42,ctx,46,0.08283002924671257,,,,0.044467;-0.283313;0.041086;-0.148465;0.071351;-0.105185
armR_logged,pretrained,18,42,pfx,46,-0.09789573744489011,,,,-0.168399;-0.535482;-0.215748;-0.301401;-0.084550;-0.297849
armR_logged,pretrained,18,43,ctx,44,0.08702902395368461,,,,0.073982;-0.177897;-0.045130;-0.138266;0.055943;-0.060708
armR_logged,pretrained,18,43,pfx,44,-0.03985911007421317,,,,-0.081349;-0.234983;-0.201010;-0.241876;-0.059419;-0.382630
armR_logged,pretrained,18,44,ctx,40,0.12911186711815315,,,,0.144593;-0.201222;-0.018262;-0.037071;0.065698;0.028232
armR_logged,pretrained,18,44,pfx,40,-0.027012479689338287,,,,-0.032568;-0.392211;-0.138275;-0.268395;-0.073141;-0.245282
armR_logged,pretrained,18,45,ctx,38,0.090532000570545,,,,0.062144;-0.235201;-0.052362;-0.027232;-0.013190;-0.081994
armR_logged,pretrained,18,45,pfx,38,-0.10539434805759629,,,,-0.172385;-0.568165;-0.234808;-0.305332;-0.164699;-0.371445
armR_logged,pretrained,18,46,ctx,34,0.05591873579831308,,,,0.027660;-0.412476;-0.140272;-0.124825;-0.000473;-0.023494
armR_logged,pretrained,18,46,pfx,34,-0.10966710752386377,,,,-0.191007;-0.645044;-0.252791;-0.533361;-0.057140;-0.278190
armR_logged,pretrained,18,47,ctx,32,0.12711487333096105,,,,0.081321;-1.042359;-0.067261;-0.008404;0.116406;0.055011
armR_logged,pretrained,18,47,pfx,32,-0.0949504782155739,,,,-0.160339;-1.674042;-0.309439;-0.338930;-0.073614;-0.193634
armR_logged,pretrained,18,48,ctx,32,0.10509167524104479,,,,0.099708;-0.990585;-0.039273;-0.163620;0.105136;-0.008887
armR_logged,pretrained,18,48,pfx,32,-0.07198541483328347,,,,-0.083260;-1.126702;-0.224614;-0.525529;-0.010711;-0.341819
armR_logged,pretrained,19,1,ctx,4977,0.42195004935401104,-0.17265236293796843,-0.1675853993910704,-0.16574977063423257,0.418697;0.427792;0.425078;0.418959;0.415100;0.422829
armR_logged,pretrained,19,2,ctx,4977,0.4984001570976093,-0.19601600151561702,-0.19140767833556374,-0.18893161149657578,0.491495;0.509057;0.493037;0.493345;0.501624;0.498301
armR_logged,pretrained,19,2,pfx,4977,0.2536834986911536,-0.1706934863563576,-0.1668647810334727,-0.16368976023319526,0.252544;0.262385;0.249554;0.245043;0.251846;0.255511
armR_logged,pretrained,19,3,ctx,4977,0.5178718114628985,-0.1966186287213699,-0.19179750132077683,-0.1907171692701124,0.521011;0.515579;0.516844;0.515771;0.519374;0.515373
armR_logged,pretrained,19,3,pfx,4977,0.2572622496948288,-0.1915646963018954,-0.18614860219502485,-0.18481682004210698,0.249915;0.262419;0.256156;0.253236;0.265166;0.251586
armR_logged,pretrained,19,4,ctx,4977,0.5322574752268879,-0.1956960235868223,-0.190474037504909,-0.18809621374731256,0.521803;0.533089;0.533785;0.529258;0.535219;0.536864
armR_logged,pretrained,19,4,pfx,4977,0.26433209576297123,-0.1962100031406993,-0.19194382211804556,-0.19001154632062756,0.261367;0.258561;0.252187;0.257556;0.283641;0.266935
armR_logged,pretrained,19,5,ctx,4977,0.5363149913576319,-0.1953317156523761,-0.19052984705123124,-0.186928833867257,0.542823;0.531662;0.524644;0.544246;0.536487;0.534888
armR_logged,pretrained,19,5,pfx,4977,0.269126676659067,-0.19636260052827204,-0.19102540392801642,-0.1874212089857552,0.266719;0.254340;0.261392;0.277805;0.279713;0.270201
armR_logged,pretrained,19,6,ctx,4977,0.5349508921041761,-0.1952414529793999,-0.1904374386656254,-0.18825425266434426,0.527923;0.537098;0.523981;0.538616;0.539764;0.539126
armR_logged,pretrained,19,6,pfx,4977,0.2767405753414153,-0.19658103467859184,-0.19109655092324973,-0.18985600464047647,0.262911;0.286381;0.263203;0.278518;0.278409;0.286016
armR_logged,pretrained,19,7,ctx,4977,0.5393439520867673,-0.19435612111821798,-0.1893161255006838,-0.18756040889517434,0.536351;0.539965;0.536692;0.536865;0.546606;0.536039
armR_logged,pretrained,19,7,pfx,4977,0.2715462360302515,-0.19639296330639355,-0.19173792477861232,-0.18915827952154274,0.266546;0.275755;0.268080;0.268432;0.273592;0.271217
armR_logged,pretrained,19,8,ctx,4977,0.5453612448970909,-0.19412835382286603,-0.1897901193092026,-0.1888786737854795,0.538887;0.538068;0.542232;0.546323;0.556158;0.547505
armR_logged,pretrained,19,8,pfx,4977,0.2774231506382244,-0.19708459220595054,-0.192296599763394,-0.18962857363590735,0.271069;0.273089;0.271052;0.268823;0.292421;0.283239
armR_logged,pretrained,19,9,ctx,4977,0.5411875306835074,-0.19420176340983397,-0.18962419153043153,-0.18880351193290346,0.531776;0.545794;0.544918;0.531813;0.549008;0.540561
armR_logged,pretrained,19,9,pfx,4977,0.28023655644518974,-0.19684812482417924,-0.19176554923111294,-0.19050529752514844,0.270457;0.281500;0.278641;0.277019;0.284752;0.284188
armR_logged,pretrained,19,10,ctx,4977,0.544488953052357,-0.19480046912334603,-0.1898774833198893,-0.18852730617368296,0.540201;0.552493;0.534723;0.545597;0.548177;0.542512
armR_logged,pretrained,19,10,pfx,4977,0.28551632422253426,-0.1972868073036164,-0.19299686080917205,-0.19125578455749337,0.280067;0.286179;0.277725;0.298954;0.281626;0.283781
armR_logged,pretrained,19,11,ctx,4977,0.5440981015036743,-0.19413791766971603,-0.18949918161452992,-0.1851189794594743,0.539963;0.553070;0.545825;0.534437;0.547354;0.540235
armR_logged,pretrained,19,11,pfx,4977,0.2777289362858536,-0.19721249809758354,-0.19216520032137832,-0.19025149388866924,0.273000;0.280925;0.279150;0.275717;0.284172;0.267810
armR_logged,pretrained,19,12,ctx,4977,0.5395558565533659,-0.1940449551814291,-0.18950330997797968,-0.18625538545590792,0.540877;0.539968;0.544437;0.528593;0.534705;0.545330
armR_logged,pretrained,19,12,pfx,4977,0.2662775596358712,-0.19761063646122723,-0.1919623124693557,-0.19105702585354445,0.266759;0.287578;0.259618;0.256370;0.254069;0.267486
armR_logged,pretrained,19,13,ctx,3858,0.5221792635644049,-0.2040237001660584,-0.1983648251449176,-0.19667937584475603,0.515420;0.520763;0.530440;0.508136;0.521802;0.532849
armR_logged,pretrained,19,13,pfx,3858,0.25984235640272246,-0.20703634862221765,-0.20059026404052285,-0.19747023259235674,0.248087;0.263989;0.253665;0.262505;0.262614;0.261575
armR_logged,pretrained,19,14,ctx,3092,-0.6743493792845172,-3.8976260182408895,-3.8120773199677016,-3.775405327981603,-0.643669;-0.657628;-0.652336;-0.696238;-0.803311;-0.622767
armR_logged,pretrained,19,14,pfx,3092,-2.200216353367821,-4.703772848786096,-4.600682868277985,-4.556259383329762,-2.266003;-2.078948;-2.280098;-2.140434;-2.221207;-2.248378
armR_logged,pretrained,19,15,ctx,2441,-0.1432062462241388,-2.311981441154076,-2.25578235292695,-2.225933734509763,-0.129491;-0.124104;-0.136491;-0.168259;-0.147269;-0.170082
armR_logged,pretrained,19,15,pfx,2441,-1.1598327810939097,-2.7532625166378666,-2.685917150455475,-2.668253403164253,-1.155611;-1.121085;-1.212227;-1.116809;-1.142175;-1.241967
armR_logged,pretrained,19,16,ctx,1966,0.03188431597638586,-1.6773873039009999,-1.6342394867006063,-1.6160328729416036,0.039221;0.054334;0.027571;0.001518;0.032562;0.017687
armR_logged,pretrained,19,16,pfx,1966,-0.7018355957750668,-1.9752113010026513,-1.9219696294974469,-1.9017646606947443,-0.725173;-0.674339;-0.684309;-0.676130;-0.694844;-0.784773
armR_logged,pretrained,19,17,ctx,1615,0.1453246713499028,-1.3334057548328349,-1.2953747753794886,-1.269252234001248,0.171266;0.147704;0.133245;0.120934;0.125008;0.153100
armR_logged,pretrained,19,17,pfx,1615,-0.5248529828336945,-1.5857438013416703,-1.5369384662223353,-1.5110673951963487,-0.498640;-0.519225;-0.598795;-0.538725;-0.551105;-0.474785
armR_logged,pretrained,19,18,ctx,1336,0.18965580033226725,-1.1234637593630867,-1.0839538976375365,-1.0196436953443033,0.212406;0.196822;0.144436;0.181154;0.165615;0.217448
armR_logged,pretrained,19,18,pfx,1336,-0.3935260272416239,-1.32987698306396,-1.2837087645480822,-1.2712713062773555,-0.336230;-0.372910;-0.436734;-0.398762;-0.475845;-0.379218
armR_logged,pretrained,19,19,ctx,1089,0.24420715670070015,-0.9576692863554266,-0.9201299435013883,-0.9029478384163794,0.275103;0.268138;0.217153;0.230191;0.228196;0.223350
armR_logged,pretrained,19,19,pfx,1089,-0.2735914695578292,-1.1092183747226807,-1.0596769730714413,-1.046294250964599,-0.208904;-0.232484;-0.354236;-0.302242;-0.281539;-0.301073
armR_logged,pretrained,19,20,ctx,892,0.28748076778740483,-0.8368815382042811,-0.8028756654605145,-0.7861145594051131,0.312382;0.276422;0.278964;0.275324;0.253016;0.299295
armR_logged,pretrained,19,20,pfx,892,-0.18648509412397107,-0.9653687194563179,-0.9256622072679351,-0.915058048919688,-0.114877;-0.137739;-0.242814;-0.232079;-0.252866;-0.185122
armR_logged,pretrained,19,21,ctx,740,0.27454545372972594,-0.7455117274830595,-0.7104735345566592,-0.6965518960502897,0.323365;0.262238;0.244066;0.246159;0.252236;0.276578
armR_logged,pretrained,19,21,pfx,740,-0.14283571017768248,-0.8610435063111561,-0.8206646989878976,-0.8015302168400285,-0.125687;-0.159720;-0.154410;-0.171711;-0.154357;-0.148332
armR_logged,pretrained,19,22,ctx,619,0.2921614412413339,-0.674782613989282,-0.6380405872757158,-0.6287388969343946,0.327279;0.273574;0.257773;0.281826;0.265377;0.305200
armR_logged,pretrained,19,22,pfx,619,-0.10415526641216832,-0.779407404802952,-0.7383273544185042,-0.7176025600884781,-0.071684;-0.081087;-0.167444;-0.102497;-0.133959;-0.126855
armR_logged,pretrained,19,23,ctx,513,0.2879214462393417,-0.609810896782915,-0.5746430469587064,-0.553485594179582,0.310320;0.249548;0.258611;0.270821;0.295666;0.288038
armR_logged,pretrained,19,23,pfx,513,-0.08500692588275882,-0.6874460713962542,-0.6432135666095488,-0.617608920795639,-0.078741;-0.118156;-0.138905;-0.103486;-0.064608;-0.080914
armR_logged,pretrained,19,24,ctx,444,0.28756236332385476,-0.56958386140296,-0.5294635316488719,-0.5186185523459792,0.302617;0.239897;0.255162;0.294982;0.288065;0.293686
armR_logged,pretrained,19,24,pfx,444,-0.08185158506578394,-0.6451425129324733,-0.603411609303378,-0.5984540441416126,-0.099215;-0.127268;-0.059394;-0.113488;-0.056663;-0.121774
armR_logged,pretrained,19,25,ctx,386,0.2774616312733521,-0.5324168571616587,-0.4932654350302848,-0.47761918327583475,0.284281;0.279874;0.252481;0.255061;0.282734;0.257772
armR_logged,pretrained,19,25,pfx,386,-0.06815317496628004,-0.6204215332806594,-0.5742522796335674,-0.556107479644679,-0.056998;-0.068839;-0.094797;-0.112585;-0.064885;-0.087221
armR_logged,pretrained,19,26,ctx,338,0.25054691474334123,-0.5182494913998038,-0.4754582143342456,-0.468475231669625,0.256388;0.233994;0.260293;0.240894;0.208324;0.243511
armR_logged,pretrained,19,26,pfx,338,-0.06795435127388694,-0.5734604147434058,-0.5255027595970515,-0.5152218760420695,-0.072967;-0.071277;-0.040685;-0.119193;-0.092286;-0.098131
armR_logged,pretrained,19,27,ctx,285,0.2573329659459075,-0.4623221877906317,-0.41847665823797764,-0.4009225602002615,0.279460;0.247800;0.254483;0.200665;0.240967;0.245769
armR_logged,pretrained,19,27,pfx,285,-0.05722808153153913,-0.5304170614238766,-0.49044682795880884,-0.4718568284441633,-0.101432;-0.049963;-0.052868;-0.076589;-0.040012;-0.135909
armR_logged,pretrained,19,28,ctx,257,0.2420737740825618,-0.45559037355877874,-0.41357673302669207,-0.4021943892229396,0.233145;0.204225;0.236518;0.187970;0.240782;0.260469
armR_logged,pretrained,19,28,pfx,257,-0.04271682470037974,-0.5105035494382938,-0.46769191059807724,-0.43754001619457394,-0.026854;-0.104238;-0.069138;-0.078178;-0.044024;-0.064763
armR_logged,pretrained,19,29,ctx,220,0.24055865875029236,-0.42516300367289445,-0.38661461825727617,-0.3698187270973443,0.251532;0.252495;0.154495;0.208938;0.241688;0.223689
armR_logged,pretrained,19,29,pfx,220,-0.026709096581310154,-0.47939935064786693,-0.43051711372763646,-0.4039206893469889,-0.039715;-0.053970;-0.050240;-0.034344;-0.020160;-0.109771
armR_logged,pretrained,19,30,ctx,206,0.19954671636129218,-0.4156564021799327,-0.3679045836231556,-0.359586471682632,0.197805;0.159664;0.158425;0.189048;0.179448;0.189405
armR_logged,pretrained,19,30,pfx,206,-0.026754394319304486,-0.46389239326628506,-0.420480853864688,-0.39914214712312246,-0.047413;-0.075381;-0.081883;-0.040930;-0.038997;-0.038045
armR_logged,pretrained,19,31,ctx,176,0.22338682694053902,-0.38451080705756796,-0.34294299669816347,-0.3306948153429021,0.208412;0.189838;0.202024;0.193972;0.194668;0.217442
armR_logged,pretrained,19,31,pfx,176,-0.05238357802534721,-0.4381263377318889,-0.3870735062864845,-0.37294326105071485,-0.116619;-0.092325;-0.031634;-0.075058;-0.067685;-0.131019
armR_logged,pretrained,19,32,ctx,153,0.191854844128569,-0.38477554591673047,-0.3420369726204104,-0.3093455335361326,0.214355;0.107449;0.134709;0.137335;0.165242;0.215553
armR_logged,pretrained,19,32,pfx,153,-0.03094887889002229,-0.40999154432514684,-0.3572565683772047,-0.34273448346421365,0.004838;-0.078272;-0.100694;-0.067806;-0.078064;-0.090356
armR_logged,pretrained,19,33,ctx,131,0.212791530087575,-0.3685837968009917,-0.31992589367697477,-0.3033353823362539,0.247327;0.163616;0.146446;0.152066;0.155911;0.221782
armR_logged,pretrained,19,33,pfx,131,-0.0608371372865768,-0.4015335340626296,-0.34747917806702394,-0.32747752771465644,-0.114583;-0.086550;-0.097896;-0.090465;-0.121043;-0.075065
armR_logged,pretrained,19,34,ctx,123,0.19049591615558814,-0.3542099269993028,-0.30688943594354334,-0.2741885764825285,0.130785;0.194783;0.107310;0.130985;0.194538;0.174707
armR_logged,pretrained,19,34,pfx,123,-0.017038598727888488,-0.3942523515130968,-0.34801848263341334,-0.32212786021669704,-0.096260;0.002751;-0.091791;-0.075022;-0.044565;-0.048962
armR_logged,pretrained,19,35,ctx,111,0.23609762195752382,-0.3302602460260646,-0.28043865185563865,-0.2649511172879775,0.223678;0.206317;0.135775;0.233344;0.156068;0.249717
armR_logged,pretrained,19,35,pfx,111,-0.01521844946868156,-0.38906488640736087,-0.3339728828492216,-0.303671431384688,-0.085021;-0.094636;-0.084410;0.008675;-0.046863;-0.082756
armR_logged,pretrained,19,36,ctx,102,0.19021861460438594,-0.32502916085727196,-0.2716724593101099,-0.2599228891762142,0.148435;0.086800;0.100831;0.145833;0.200142;0.160787
armR_logged,pretrained,19,36,pfx,102,-0.02436573083823612,-0.37963616614074885,-0.3195672139799147,-0.29888966455733934,-0.036283;-0.160231;-0.150627;-0.075160;-0.004614;-0.104022
armR_logged,pretrained,19,37,ctx,91,0.18609864918257568,-0.3371708958558035,-0.27290305934714354,-0.24482466964818528,0.099658;0.161977;0.084483;0.146782;0.169321;0.204694
armR_logged,pretrained,19,37,pfx,91,-0.016804310986900495,-0.37344808409911595,-0.3222038697915421,-0.29224631099014564,-0.111906;-0.069566;-0.116932;-0.075256;-0.024099;-0.027567
armR_logged,pretrained,19,38,ctx,82,0.15166248863022558,-0.3167646082124456,-0.26666065439163494,-0.24926656157248894,0.106181;0.128443;0.048009;0.066341;0.072084;0.169743
armR_logged,pretrained,19,38,pfx,82,-0.016650932521880435,-0.35779568796103006,-0.30417972295581824,-0.28959205991343206,-0.018674;-0.116407;-0.089459;-0.086571;-0.130090;-0.077673
armR_logged,pretrained,19,39,ctx,71,0.11203995274588185,-0.3017664488312617,-0.2491776433622913,-0.19552106715917295,0.005823;0.042992;-0.040415;0.058518;0.086113;0.098207
armR_logged,pretrained,19,39,pfx,71,-0.0708091465724241,-0.3691837270626327,-0.3137406231874992,-0.27845277380737077,-0.177594;-0.242992;-0.174750;-0.167677;-0.077647;-0.143687
armR_logged,pretrained,19,40,ctx,64,0.14779767347235306,-0.29868069938713676,-0.24160843851385255,-0.22555937139179116,0.083271;-0.018003;0.055184;0.039105;0.126503;0.094986
armR_logged,pretrained,19,40,pfx,64,-0.01253650549744556,-0.328621937822929,-0.2676676203313386,-0.22418840583716793,-0.096415;-0.060144;-0.135054;-0.142460;-0.053040;-0.137467
armR_logged,pretrained,19,41,ctx,54,0.13437915255797195,-0.27976630976689093,-0.21323168841902765,-0.18817451891348136,0.094467;-0.031246;0.013884;-0.087586;0.101309;0.058875
armR_logged,pretrained,19,41,pfx,54,-0.05517357836913428,-0.33431061203382695,-0.2666867758914933,-0.2583710520189155,-0.091224;-0.301189;-0.134730;-0.347599;-0.074068;-0.257279
armR_logged,pretrained,19,42,ctx,46,0.1366175331018903,-0.2741537121015323,-0.19430440727892678,-0.1628032479849182,0.098287;-0.150583;0.081527;-0.116914;0.113493;0.019724
armR_logged,pretrained,19,42,pfx,46,-0.06380026703070318,-0.3594691237901973,-0.2631645488499294,-0.25035275218291897,-0.187533;-0.434074;-0.193865;-0.248909;-0.035613;-0.230768
armR_logged,pretrained,19,43,ctx,44,0.09763237247559975,-0.2911564093306013,-0.20444612053645003,-0.1770209254892925,0.105322;-0.156702;-0.038851;-0.130729;0.068514;-0.071034
armR_logged,pretrained,19,43,pfx,44,-0.021990591398439063,-0.3313724820183186,-0.25312929808819484,-0.21107161359022864,-0.075657;-0.195658;-0.168724;-0.233527;-0.040021;-0.375412
armR_logged,pretrained,19,44,ctx,40,0.16856647105499867,-0.26911369991696216,-0.19107382661807495,-0.13552420656282704,0.171765;-0.122386;0.033336;0.001497;0.109889;0.072070
armR_logged,pretrained,19,44,pfx,40,-0.011568232942477552,-0.3349143867983835,-0.24932723580023486,-0.21265374326839637,-0.024671;-0.361650;-0.146792;-0.242182;-0.073650;-0.147122
armR_logged,pretrained,19,45,ctx,38,0.10089648830667386,-0.29337379235654076,-0.23199485010289042,-0.20219048353912572,0.048989;-0.169441;-0.049819;-0.021194;-0.010320;-0.058478
armR_logged,pretrained,19,45,pfx,38,-0.08325021189558779,-0.35001809261932104,-0.26114690243542726,-0.22471850303304297,-0.143505;-0.411394;-0.207483;-0.303012;-0.164254;-0.387234
armR_logged,pretrained,19,46,ctx,34,0.0886027485084423,-0.2953675331689742,-0.22282802310492547,-0.18559395516559607,0.069106;-0.321319;-0.122532;-0.097094;0.042112;0.015395
armR_logged,pretrained,19,46,pfx,34,-0.07851355760844281,-0.3504275029201828,-0.26491248649922644,-0.23331779639149053,-0.125114;-0.518455;-0.217903;-0.514076;-0.038140;-0.284896
armR_logged,pretrained,19,47,ctx,32,0.14066422136234114,-0.2878665260119748,-0.20036086453096602,-0.16471898181145073,0.092087;-0.856736;-0.066205;-0.020996;0.151485;0.071883
armR_logged,pretrained,19,47,pfx,32,-0.05930176819683486,-0.34194190344063136,-0.2482571336061284,-0.2072807432479591,-0.150005;-1.197938;-0.263930;-0.354727;-0.035977;-0.143272
