behavior,regime,variant,u_rung_label,budget_l,draw,seed,f_u,f_l,delta_rho_frozen,ci_lo_inherited,ci_hi_inherited,rho_arm6,rho_arm2
evil,e2p,context_end,5000,2500,0,2,,,-0.3924734325028283,-0.4236130143029655,-0.3599432224596435,0.2715396717100148,0.6640131042128431
evil,e1,context_end,5000,2500,1,0,,,-0.2872991685089892,-0.3199509197400724,-0.25532944665719065,0.3767111222305224,0.6640102907395116
evil,e2,context_end,5000,2500,1,0,,,-0.44998966634554627,-0.4890796155054979,-0.4100879810852889,0.21402062439396527,0.6640102907395116
evil,e2p,context_end,5000,2500,1,0,,,-0.3949338227498256,-0.415119686694778,-0.35663786131889924,0.269076467989686,0.6640102907395116
evil,e1,context_end,5000,2500,1,1,,,-0.31376771366959993,-0.3513415442607105,-0.2778100447472824,0.3416221223268376,0.6553898359964375
evil,e2,context_end,5000,2500,1,1,,,-0.4834579434344821,-0.5159821943824189,-0.4449591471368796,0.1719318925619554,0.6553898359964375
evil,e2p,context_end,5000,2500,1,1,,,-0.4069574606945886,-0.43395493466733553,-0.36843107649298673,0.2484323753018489,0.6553898359964375
evil,e1,context_end,5000,2500,1,2,,,-0.30734719453193904,-0.3450539171517885,-0.2746125662979646,0.3389092968548366,0.6462564913867757
evil,e2,context_end,5000,2500,1,2,,,-0.49310978320569165,-0.526396815631942,-0.45206738475756875,0.15314670818108403,0.6462564913867757
evil,e2p,context_end,5000,2500,1,2,,,-0.42375456179102816,-0.43830090048773496,-0.37826606583294564,0.2225019295957475,0.6462564913867757
evil,e1,context_end,5000,2500,2,0,,,-0.2914008544847465,-0.3316595340373009,-0.2582886600592432,0.36964538054836216,0.6610462350331087
evil,e2,context_end,5000,2500,2,0,,,-0.467380383524933,-0.504840812870745,-0.4244980863935328,0.19366585150817567,0.6610462350331087
evil,e2p,context_end,5000,2500,2,0,,,-0.4352205120607078,-0.44964393455936863,-0.3885132952562989,0.22582572297240086,0.6610462350331087
evil,e1,context_end,5000,2500,2,1,,,-0.290226642516573,-0.3269282220956176,-0.2581338518449577,0.3823287193018949,0.6725553618184679
evil,e2,context_end,5000,2500,2,1,,,-0.4943218215877756,-0.5327095221512508,-0.44895294326364604,0.17823354023069224,0.6725553618184679
evil,e2p,context_end,5000,2500,2,1,,,-0.42608524140219506,-0.44664098398772456,-0.379775695005519,0.24647012041627278,0.6725553618184679
evil,e1,context_end,5000,2500,2,2,,,-0.3051640133231505,-0.3428923148340325,-0.2678292921049049,0.34935559735248073,0.6545196106756312
evil,e2,context_end,5000,2500,2,2,,,-0.45916923246112096,-0.5017007975554891,-0.4162970042765954,0.19535037821451026,0.6545196106756312
evil,e2p,context_end,5000,2500,2,2,,,-0.40023726086002054,-0.41927171051993184,-0.3586944983496801,0.2542823498156107,0.6545196106756312
evil,e1,context_end,5000,2500,3,0,,,-0.3126117423488113,-0.34724883094929,-0.2786616124896738,0.35312109886345455,0.6657328412122658
evil,e2,context_end,5000,2500,3,0,,,-0.5120944588568904,-0.5459875445011838,-0.47214459436289596,0.1536383823553754,0.6657328412122658
evil,e2p,context_end,5000,2500,3,0,,,-0.42152613454968285,-0.4413287755250529,-0.37886497034435335,0.24420670666258298,0.6657328412122658
evil,e1,context_end,5000,2500,3,1,,,-0.3230647690646107,-0.35746154236587907,-0.28840166630121944,0.3465712177232412,0.6696359867878519
evil,e2,context_end,5000,2500,3,1,,,-0.49947143151587636,-0.535432014171093,-0.45760770222796127,0.17016455527197547,0.6696359867878519
evil,e2p,context_end,5000,2500,3,1,,,-0.4089816279341731,-0.42636378044150625,-0.3654902813010768,0.26065435885367877,0.6696359867878519
evil,e1,context_end,5000,2500,3,2,,,-0.2577801314409292,-0.2940363034927607,-0.22663223373395106,0.3831063590030484,0.6408864904439776
evil,e2,context_end,5000,2500,3,2,,,-0.5184260247586726,-0.5479243325134259,-0.47299859916054793,0.12246046568530504,0.6408864904439776
evil,e2p,context_end,5000,2500,3,2,,,-0.4023998763001352,-0.42338713390793076,-0.3588990631940127,0.2384866141438424,0.6408864904439776
evil,e1,context_end,5000,2500,4,0,,,-0.292630723148319,-0.3251699709921557,-0.2570125303561345,0.37432665361639833,0.6669573767647173
evil,e2,context_end,5000,2500,4,0,,,-0.5165971312222933,-0.5533121659271756,-0.4777990507915581,0.15036024554242397,0.6669573767647173
evil,e2p,context_end,5000,2500,4,0,,,-0.3896466526003041,-0.42784946273848495,-0.3556855757509803,0.2773107241644132,0.6669573767647173
evil,e1,context_end,5000,2500,4,1,,,-0.31095092303649485,-0.3496487492114504,-0.27230137481632594,0.3500623898177815,0.6610133128542763
evil,e2,context_end,5000,2500,4,1,,,-0.5103725409167533,-0.5474819201533248,-0.468808224070391,0.15064077193752304,0.6610133128542763
evil,e2p,context_end,5000,2500,4,1,,,-0.4462770891293808,-0.47252835358952916,-0.40222880500346403,0.2147362237248955,0.6610133128542763
evil,e1,context_end,5000,2500,4,2,,,-0.29400781773079565,-0.32977016091526623,-0.260463445513005,0.35681565745592836,0.650823475186724
evil,e2,context_end,5000,2500,4,2,,,-0.49479373809551525,-0.5275371954600764,-0.4505509044785196,0.15602973709120876,0.650823475186724
evil,e2p,context_end,5000,2500,4,2,,,-0.39881093977734083,-0.426597092565797,-0.36064329595002814,0.2520125354093832,0.650823475186724
evil,e1,context_end,5000,8000,0,0,,,-0.2882553142503537,-0.30980574420148066,-0.2652810427496264,0.3715903998810957,0.6598457141314494
evil,e2,context_end,5000,8000,0,0,,,-0.48619857748020484,-0.5096814220085595,-0.4628012839198626,0.1736471366512446,0.6598457141314494
evil,e2p,context_end,5000,8000,0,0,,,-0.4226162228131272,-0.4394374694066113,-0.3960135506963465,0.23722949131832222,0.6598457141314494
evil,e1,context_end,5000,8000,0,1,,,-0.29315771251871464,-0.3136581994834992,-0.270935826282716,0.3715903998810957,0.6647481123998104
evil,e2,context_end,5000,8000,0,1,,,-0.49110097574856576,-0.5137811386022356,-0.4648147698358531,0.1736471366512446,0.6647481123998104
evil,e2p,context_end,5000,8000,0,1,,,-0.42751862108148814,-0.4412943298530327,-0.404179496466395,0.23722949131832222,0.6647481123998104
evil,e1,context_end,5000,8000,0,2,,,-0.29282130979921367,-0.3142550964771048,-0.2721057556269432,0.3715903998810957,0.6644117096803094
evil,e2,context_end,5000,8000,0,2,,,-0.4907645730290648,-0.5149392368889154,-0.46625325256543954,0.1736471366512446,0.6644117096803094
evil,e2p,context_end,5000,8000,0,2,,,-0.42718221836198716,-0.44165725338554623,-0.4032547784032813,0.23722949131832222,0.6644117096803094
evil,e1,context_end,5000,8000,1,0,,,-0.2955666240284948,-0.31637398802230116,-0.272007460666975,0.3715903998810957,0.6671570239095905
evil,e2,context_end,5000,8000,1,0,,,-0.49350988725834594,-0.5182323369969557,-0.4676877323655079,0.1736471366512446,0.6671570239095905
evil,e2p,context_end,5000,8000,1,0,,,-0.4299275325912683,-0.4460454273651963,-0.40577528554301495,0.23722949131832222,0.6671570239095905
evil,e1,context_end,5000,8000,1,1,,,-0.29417627174448385,-0.31497179301252703,-0.2752770546543287,0.3715903998810957,0.6657666716255796
evil,e2,context_end,5000,8000,1,1,,,-0.49211953497433497,-0.5160168858719182,-0.4687635613960282,0.1736471366512446,0.6657666716255796
evil,e2p,context_end,5000,8000,1,1,,,-0.42853718030725735,-0.4444911120581787,-0.40381015242555257,0.23722949131832222,0.6657666716255796
evil,e1,context_end,5000,8000,1,2,,,-0.29284264199595805,-0.31474269956269135,-0.271986639332528,0.3715903998810957,0.6644330418770538
evil,e2,context_end,5000,8000,1,2,,,-0.49078590522580917,-0.518019797517443,-0.4649941473491232,0.1736471366512446,0.6644330418770538
evil,e2p,context_end,5000,8000,1,2,,,-0.42720355055873155,-0.4418210512055921,-0.4029800237192594,0.23722949131832222,0.6644330418770538
evil,e1,context_end,5000,8000,2,0,,,-0.29335705229786185,-0.3150858697637472,-0.27267406320351784,0.3715903998810957,0.6649474521789576
evil,e2,context_end,5000,8000,2,0,,,-0.49130031552771297,-0.5165199545100254,-0.46618621288755124,0.1736471366512446,0.6649474521789576
evil,e2p,context_end,5000,8000,2,0,,,-0.42771796086063535,-0.44123487773970393,-0.4027968961291324,0.23722949131832222,0.6649474521789576
evil,e1,context_end,5000,8000,2,1,,,-0.29095553779524413,-0.31183182564428524,-0.26841154135285744,0.3715903998810957,0.6625459376763398
evil,e2,context_end,5000,8000,2,1,,,-0.48889880102509525,-0.5161599989365891,-0.46535212468606524,0.1736471366512446,0.6625459376763398
evil,e2p,context_end,5000,8000,2,1,,,-0.42531644635801763,-0.4398505697274789,-0.39948328776909714,0.23722949131832222,0.6625459376763398
evil,e1,context_end,5000,8000,2,2,,,-0.2953586869328149,-0.316406320960661,-0.27510353831465906,0.3715903998810957,0.6669490868139106
evil,e2,context_end,5000,8000,2,2,,,-0.49330195016266604,-0.51922092152504,-0.46912917622958955,0.1736471366512446,0.6669490868139106
evil,e2p,context_end,5000,8000,2,2,,,-0.4297195954955884,-0.44568818121529524,-0.404296892591097,0.23722949131832222,0.6669490868139106
evil,e1,context_end,5000,8000,3,0,,,-0.2934780346399964,-0.3144825076629188,-0.27301858210090896,0.3715903998810957,0.6650684345210921
evil,e2,context_end,5000,8000,3,0,,,-0.4914212978698475,-0.517163499642603,-0.4666695944889279,0.1736471366512446,0.6650684345210921
evil,e2p,context_end,5000,8000,3,0,,,-0.4278389432027699,-0.44157075785689376,-0.4037580233242511,0.23722949131832222,0.6650684345210921
evil,e1,context_end,5000,8000,3,1,,,-0.29157417076868825,-0.3153829506126639,-0.2682179776544962,0.3715903998810957,0.663164570649784
evil,e2,context_end,5000,8000,3,1,,,-0.48951743399853936,-0.5169199396014779,-0.4651906195268551,0.1736471366512446,0.663164570649784
evil,e2p,context_end,5000,8000,3,1,,,-0.42593507933146174,-0.44128678596067,-0.4028899880275244,0.23722949131832222,0.663164570649784
evil,e1,context_end,5000,8000,3,2,,,-0.2938922541459758,-0.31527082342389384,-0.27264047183310575,0.3715903998810957,0.6654826540270715
evil,e2,context_end,5000,8000,3,2,,,-0.4918355173758269,-0.5177917483173645,-0.46678650117990295,0.1736471366512446,0.6654826540270715
evil,e2p,context_end,5000,8000,3,2,,,-0.4282531627087493,-0.44413979528384423,-0.40380268862361907,0.23722949131832222,0.6654826540270715
evil,e1,context_end,5000,8000,4,0,,,-0.2952665970619795,-0.3168552379487248,-0.2743356921905415,0.3715903998810957,0.6668569969430752
evil,e2,context_end,5000,8000,4,0,,,-0.4932098602918306,-0.5180196113952372,-0.46919409993021144,0.1736471366512446,0.6668569969430752
evil,e2p,context_end,5000,8000,4,0,,,-0.429627505624753,-0.4442099122474843,-0.40418700772731403,0.23722949131832222,0.6668569969430752
evil,e1,context_end,5000,8000,4,1,,,-0.2936191709518155,-0.31622986814548765,-0.2712091722696333,0.3715903998810957,0.6652095708329112
evil,e2,context_end,5000,8000,4,1,,,-0.4915624341816666,-0.5164745056527804,-0.46662911065912027,0.1736471366512446,0.6652095708329112
evil,e2p,context_end,5000,8000,4,1,,,-0.427980079514589,-0.4418279692986406,-0.40329945012355134,0.23722949131832222,0.6652095708329112
evil,e1,context_end,5000,8000,4,2,,,-0.2938232999943989,-0.3154127439901085,-0.2740166058973751,0.3715903998810957,0.6654136998754946
evil,e2,context_end,5000,8000,4,2,,,-0.49176656322425,-0.5177952988916237,-0.4652035877921712,0.1736471366512446,0.6654136998754946
evil,e2p,context_end,5000,8000,4,2,,,-0.4281842085571724,-0.4426629942266902,-0.4032892674329228,0.23722949131832222,0.6654136998754946
evil,e1,context_end,full,250,0,1,,,0.00048276511750944273,-0.07076044980431871,0.08135688705555227,0.6088195079444093,0.6083367428268999
evil,e2,context_end,full,250,0,1,,,-0.21760384331516358,-0.32585583476398283,-0.10033673519893245,0.3907328995117363,0.6083367428268999
evil,e2p,context_end,full,250,0,1,,,0.02599311160823159,-0.06874739338227723,0.10955457640945154,0.6343298544351315,0.6083367428268999
evil,e1,context_end,full,250,0,2,,,-0.03440766884462698,-0.1019393477125209,0.03268879365970336,0.6161348614515884,0.6505425302962153
evil,e2,context_end,full,250,0,2,,,-0.28379688457435354,-0.3646512000083945,-0.15445737407006124,0.3667456457218618,0.6505425302962153
evil,e2p,context_end,full,250,0,2,,,0.0040971544265562265,-0.07203022687415371,0.07644065534459976,0.6546396847227716,0.6505425302962153
evil,e1,context_end,full,250,1,0,,,-0.027252304388935944,-0.0952198115501315,0.08643293401232283,0.49869163637824093,0.5259439407671769
evil,e2,context_end,full,250,1,0,,,-0.23566689314716233,-0.34708982752520573,-0.06568384186037463,0.29027704762001455,0.5259439407671769
evil,e2p,context_end,full,250,1,0,,,0.04199419636284141,-0.07183582776258596,0.14884055744094918,0.5679381371300183,0.5259439407671769
evil,e1,context_end,full,250,1,1,,,-0.1294248440923486,-0.20744750208564663,-0.03356320277525302,0.47600990565281726,0.6054347497451659
evil,e2,context_end,full,250,1,1,,,-0.31852174666321553,-0.3863540369291657,-0.17734581422249768,0.28691300308195034,0.6054347497451659
evil,e2p,context_end,full,250,1,1,,,-0.07676210896441138,-0.1570890665883192,0.010388042792431365,0.5286726407807545,0.6054347497451659
evil,e1,context_end,full,250,1,2,,,-0.06406755719352708,-0.15035397407351117,0.020570458006885093,0.533208285881426,0.5972758430749531
evil,e2,context_end,full,250,1,2,,,-0.30297932946790734,-0.4005203799014699,-0.1545150698123123,0.29429651360704573,0.5972758430749531
evil,e2p,context_end,full,250,1,2,,,-0.07956444220899206,-0.14215410378236532,0.020102363831969366,0.517711400865961,0.5972758430749531
evil,e1,context_end,full,250,2,0,,,-0.0913673487394735,-0.16580455408261824,-0.032114426654312606,0.5705546221611393,0.6619219709006128
evil,e2,context_end,full,250,2,0,,,-0.3790912727322376,-0.4414107836431948,-0.22614660295583094,0.2828306981683752,0.6619219709006128
evil,e2p,context_end,full,250,2,0,,,-0.10340773977683537,-0.1803221526472366,-0.01864562007661293,0.5585142311237774,0.6619219709006128
evil,e1,context_end,full,250,2,1,,,-0.006724150520812877,-0.06412774701603746,0.04579325106787742,0.6288308292104455,0.6355549797312584
evil,e2,context_end,full,250,2,1,,,-0.17171870127327682,-0.24126154432510272,-0.07547270973532375,0.4638362784579816,0.6355549797312584
evil,e2p,context_end,full,250,2,1,,,-0.006651076457767746,-0.05325052274431811,0.038213481667085186,0.6289039032734907,0.6355549797312584
evil,e1,context_end,full,250,2,2,,,0.0833874176112761,-0.03055471460841974,0.19231224748418482,0.4869448404823768,0.4035574228711007
evil,e2,context_end,full,250,2,2,,,-0.02262103773527807,-0.18586402049505105,0.09461032089018441,0.3809363851358226,0.4035574228711007
evil,e2p,context_end,full,250,2,2,,,0.0919691784347369,-0.006365731535425141,0.20180594441511746,0.4955266013058376,0.4035574228711007
evil,e1,context_end,full,250,3,0,,,-0.06968476172628169,-0.15989081243719971,0.001701545131458093,0.5517367314450853,0.621421493171367
evil,e2,context_end,full,250,3,0,,,-0.2683923692510309,-0.35129549409080746,-0.14508079901652154,0.3530291239203361,0.621421493171367
evil,e2p,context_end,full,250,3,0,,,0.03376205498317364,-0.06173893617380501,0.09107911764091484,0.6551835481545406,0.621421493171367
evil,e1,context_end,full,250,3,1,,,-0.12064816118303556,-0.17957426359245246,-0.013144634078367023,0.511455704687066,0.6321038658701016
evil,e2,context_end,full,250,3,1,,,-0.19383552716451175,-0.2810803423112736,-0.06163958678486247,0.43826833870558984,0.6321038658701016
evil,e2p,context_end,full,250,3,1,,,-0.025583927916038807,-0.10416362156829614,0.06157230141709595,0.6065199379540628,0.6321038658701016
evil,e1,context_end,full,250,3,2,,,-0.1341713689929942,-0.21947225588669164,-0.04874771213362161,0.5001226052687654,0.6342939742617596
evil,e2,context_end,full,250,3,2,,,-0.4428979537589061,-0.5240400678613042,-0.30011786474015184,0.19139602050285348,0.6342939742617596
evil,e2p,context_end,full,250,3,2,,,-0.108932858400422,-0.2112753744305768,-0.02277095726729902,0.5253611158613376,0.6342939742617596
evil,e1,context_end,full,250,4,0,,,-0.00937128620251304,-0.09406328399486406,0.08890370943715843,0.5500794223191402,0.5594507085216532
evil,e2,context_end,full,250,4,0,,,-0.3555321304570785,-0.4507571165792911,-0.21901350077601656,0.20391857806457475,0.5594507085216532
evil,e2p,context_end,full,250,4,0,,,-0.05541739015510183,-0.11684556850389113,0.03581187175135579,0.5040333183665514,0.5594507085216532
evil,e1,context_end,full,250,4,1,,,-0.1268935814797112,-0.18307835636972825,-0.054164675565847045,0.5732536440594725,0.7001472255391837
evil,e2,context_end,full,250,4,1,,,-0.23005223712477152,-0.3129863456019879,-0.11777843469700736,0.4700949884144122,0.7001472255391837
evil,e2p,context_end,full,250,4,1,,,-0.04304237669043909,-0.10387302225539816,0.023643408932783896,0.6571048488487446,0.7001472255391837
evil,e1,context_end,full,250,4,2,,,-0.12340370102323817,-0.18298356265443136,-0.04857939960758521,0.5725592323554309,0.6959629333786691
evil,e2,context_end,full,250,4,2,,,-0.24645908381713877,-0.35442327934025947,-0.1503658185114705,0.44950384956153033,0.6959629333786691
evil,e2p,context_end,full,250,4,2,,,-0.04644064221461053,-0.11460985865605244,0.017461309726600614,0.6495222911640586,0.6959629333786691
evil,e1,context_end,full,2500,0,1,,,-0.17750407860825962,-0.20471192409118893,-0.15017192578222724,0.48696135225512277,0.6644654308633824
evil,e2,context_end,full,2500,0,1,,,-0.3927538955301409,-0.4295450504278231,-0.34784007610393686,0.2717115353332415,0.6644654308633824
evil,e2p,context_end,full,2500,0,1,,,-0.09580452498243452,-0.12421666280112835,-0.06816799721071583,0.5686609058809479,0.6644654308633824
evil,e1,context_end,full,2500,0,2,,,-0.12657899869722533,-0.15099470302750811,-0.10240233998649222,0.5345293490610781,0.6611083477583034
evil,e2,context_end,full,2500,0,2,,,-0.41960684814341365,-0.44991745749540885,-0.37153005108841997,0.24150149961488973,0.6611083477583034
evil,e2p,context_end,full,2500,0,2,,,-0.08738114008502418,-0.11571780538528174,-0.06407671963119659,0.5737272076732792,0.6611083477583034
evil,e1,context_end,full,2500,1,0,,,-0.09917293549203843,-0.12610414559047456,-0.07968924414884641,0.5641170919661458,0.6632900274581842
evil,e2,context_end,full,2500,1,0,,,-0.44594338794429084,-0.487258707005345,-0.40476229141514347,0.21734663951389338,0.6632900274581842
evil,e2p,context_end,full,2500,1,0,,,-0.11729556321644308,-0.14437019793386047,-0.09160163560971507,0.5459944642417411,0.6632900274581842
evil,e1,context_end,full,2500,1,1,,,-0.14948630820865405,-0.1749319668319309,-0.12136486609352429,0.5059938522342377,0.6554801604428917
evil,e2,context_end,full,2500,1,1,,,-0.370490611396961,-0.40678970072685333,-0.328125767119364,0.2849895490459307,0.6554801604428917
